Client_ID,Nom,Prenom,Type_Client,Statut_Client,Type_Compte,Age,Wilaya,Secteur_Activite,Type_Credit,Anciennete_Client_Ans,Revenu_Mensuel_DZD,Charges_Mensuelles_DZD,Montant_Credit_DZD,Echeance_Mensuelle_DZD,Duree_Credit_Mois,Taux_Interet_Pct,Utilisation_Credit_Pct,Historique_Paiement,Retards_30J,Retards_90J,Jours_Impayes,Decouvert_90J,Volatilite_Cashflow_Pct,Solde_Moyen_DZD,Garantie_Couverture_Pct
BNA002682,Mokhtar,Ilyes,Particulier,Inactif,Compte professionnel,32,Annaba,Santé,Crédit personnel,18.8,145400.0,82500.0,1205000.0,16400.0,84,3.88,56.9,0.445,2,1,180,1,37.0,38400.0,64.2
BNA002683,Amrani,Ibrahim,Particulier,Actif,Compte professionnel,50,Djelfa,Industrie,Crédit équipement,6.4,87100.0,48600.0,2328000.0,54700.0,48,6.01,66.0,0.588,2,0,150,1,50.3,-117300.0,55.5
BNA002684,Zerrouki,Riad,Particulier,Actif,Compte entreprise,47,Béjaïa,Santé,Crédit immobilier,7.6,112200.0,79400.0,501000.0,21600.0,24,3.3,82.2,0.599,4,0,10,2,53.9,117500.0,72.6
BNA002685,Chibani,Karim,Particulier,Inactif,Compte épargne,26,Oran,Transport,Crédit d'exploitation,5.8,37000.0,27000.0,282000.0,8400.0,36,4.65,80.7,0.416,2,0,5,1,58.9,-4600.0,57.0
BNA002686,Zerrouki,Walid,Particulier,Actif,Compte entreprise,28,Laghouat,Services,Crédit personnel,6.1,48900.0,38200.0,418000.0,10600.0,48,10.02,84.6,0.263,6,0,120,4,33.6,122100.0,16.1
BNA002687,Yahiaoui,Islam,Grande Entreprise,Actif,Compte courant,40,Sétif,Services,Crédit d'exploitation,1.9,1054500.0,247100.0,4928000.0,148100.0,36,5.19,31.6,0.769,0,0,0,0,27.1,6211100.0,68.2
BNA002688,Brahimi,Zakaria,PME,Actif,Compte courant,62,Djelfa,Agriculture,Crédit immobilier,6.4,772200.0,470000.0,12966000.0,299300.0,48,5.12,69.4,0.442,2,0,90,2,38.1,180800.0,51.2
BNA002689,Mokhtar,Anis,Grande Entreprise,Actif,Compte épargne,61,Constantine,Pharmacie,Crédit immobilier,5.4,2947400.0,623800.0,9082000.0,226100.0,48,9.02,46.6,0.661,0,0,0,0,14.6,10659000.0,118.5
BNA002690,Brahimi,Oussama,PME,Actif,Compte courant,33,Alger,Industrie,Crédit d'investissement,5.1,456500.0,190400.0,7964000.0,153800.0,60,5.97,59.0,0.447,2,0,60,1,21.3,-481200.0,74.0
BNA002691,Hadji,Kamel,Professionnel,Actif,Compte épargne,47,Annaba,Commerce,Crédit immobilier,10.5,241000.0,129800.0,2425000.0,53800.0,48,3.13,74.8,0.276,2,0,90,0,45.1,-325900.0,130.5
BNA002692,Saidi,Hichem,Particulier,Actif,Compte courant,27,Béjaïa,Transport,Crédit équipement,16.3,169400.0,89000.0,1992000.0,41500.0,60,9.12,66.6,0.542,3,2,30,1,49.1,242800.0,78.6
BNA002693,Benyahia,Yacine,Professionnel,Actif,Compte courant,57,Djelfa,Industrie,Crédit d'exploitation,3.2,201100.0,113700.0,2386000.0,39800.0,84,10.15,83.6,0.26,1,0,15,0,12.5,-69500.0,81.7
BNA002694,Dahmani,Zakaria,Particulier,Actif,Compte épargne,57,Alger,Transport,Crédit équipement,4.0,53800.0,37700.0,783000.0,14300.0,60,3.71,77.8,0.726,0,4,90,1,79.2,-3600.0,32.0
BNA002695,Hadji,Adel,Particulier,Actif,Compte courant,52,Annaba,Santé,Crédit d'exploitation,3.4,119500.0,50900.0,831000.0,13900.0,72,6.22,63.6,0.405,1,1,0,1,51.8,103200.0,5.2
BNA002696,Meziane,Walid,PME,Inactif,Compte courant,60,Biskra,BTPH,Crédit équipement,5.8,669500.0,106000.0,2009000.0,48800.0,48,7.76,66.1,0.799,0,0,0,0,29.9,800600.0,59.6
BNA002697,Touati,Anis,Particulier,Actif,Compte courant,31,Sétif,Commerce,Crédit d'investissement,6.9,106900.0,54800.0,817000.0,16900.0,60,8.78,75.7,0.399,0,1,30,3,16.8,124600.0,30.1
BNA002698,Benali,Ahmed,Particulier,Actif,Compte épargne,41,Alger,Commerce,Crédit d'investissement,6.7,90300.0,68500.0,832000.0,16000.0,60,5.86,41.4,0.628,0,1,150,1,15.7,26600.0,35.6
BNA002699,Mansouri,Adel,PME,Actif,Compte professionnel,63,Alger,Industrie,Crédit immobilier,13.8,437900.0,285000.0,3817000.0,86600.0,48,4.27,36.1,0.516,1,2,150,0,37.5,-302700.0,60.6
BNA002700,Rahmani,Farid,Particulier,Actif,Compte professionnel,59,Sétif,Transport,Crédit d'exploitation,1.5,73300.0,30500.0,339000.0,7500.0,48,3.04,32.8,0.814,0,0,0,1,17.3,211100.0,118.3
BNA002701,Chibani,Sofiane,Particulier,Actif,Compte courant,38,Tlemcen,Agriculture,Crédit d'investissement,5.4,110600.0,80900.0,1131000.0,27600.0,48,7.9,78.0,0.216,2,1,30,1,38.1,64200.0,74.5
BNA002702,Yahiaoui,Aymen,Professionnel,Actif,Compte professionnel,46,Oran,Pharmacie,Crédit d'exploitation,2.7,247500.0,86100.0,3015000.0,134600.0,24,6.74,58.7,0.562,3,0,60,1,57.7,-29000.0,78.8
BNA002703,Yahiaoui,Ibrahim,Particulier,Actif,Compte professionnel,54,Oran,Agriculture,Crédit d'exploitation,4.3,211000.0,139300.0,1211000.0,37600.0,36,7.34,100.0,0.225,1,1,15,2,25.6,-361700.0,67.7
BNA002704,Gacem,Hichem,Particulier,Inactif,Compte courant,32,Djelfa,Industrie,Crédit d'exploitation,3.2,140900.0,63800.0,1738000.0,43500.0,48,9.28,74.3,0.125,2,3,60,4,57.5,-95800.0,49.9
BNA002705,Boudiaf,Zakaria,Particulier,Actif,Compte courant,46,Djelfa,Agriculture,Crédit équipement,3.7,211800.0,34600.0,1927000.0,84700.0,24,5.18,19.4,0.746,1,0,0,0,36.6,424000.0,23.7
BNA002706,Boudiaf,Salim,Particulier,Actif,Compte courant,54,Tlemcen,Services,Crédit équipement,9.2,133000.0,79000.0,701000.0,22200.0,36,8.87,70.5,0.276,0,2,0,2,35.2,200000.0,51.7
BNA002707,Bensalem,Anis,Particulier,Inactif,Compte entreprise,47,Laghouat,Pharmacie,Crédit personnel,8.8,52600.0,24300.0,719000.0,21700.0,36,5.34,41.9,0.102,4,3,180,0,55.8,86400.0,97.5
BNA002708,Zerrouki,Mourad,Particulier,Actif,Compte courant,54,Tlemcen,Services,Crédit d'investissement,7.1,76000.0,50400.0,575000.0,9400.0,72,5.56,81.0,0.513,0,1,120,1,49.3,-33200.0,89.7
BNA002709,Hadji,Karim,Particulier,Actif,Compte épargne,51,Djelfa,Services,Crédit d'exploitation,3.1,141200.0,43600.0,483000.0,8500.0,72,7.96,64.0,0.393,2,0,150,0,31.1,-36200.0,25.7
BNA002710,Zerrouki,Imad,Particulier,Actif,Compte épargne,40,Constantine,BTPH,Crédit équipement,6.0,55100.0,23300.0,357000.0,5100.0,84,5.32,57.1,0.512,3,1,180,0,50.3,-4600.0,45.4
BNA002711,Khelifi,Hichem,Particulier,Actif,Compte courant,61,Sétif,Pharmacie,Crédit d'investissement,6.3,180200.0,86500.0,1236000.0,28300.0,48,4.67,84.2,0.019,2,1,90,2,27.5,-230000.0,48.5
BNA002712,Saidi,Youcef,PME,Actif,Compte courant,30,Batna,Commerce,Crédit d'investissement,10.7,671200.0,376800.0,6692000.0,135100.0,60,7.83,72.5,0.774,2,1,10,4,34.2,-303500.0,69.7
BNA002713,Gacem,Riad,Particulier,Actif,Compte courant,52,Béjaïa,Industrie,Crédit immobilier,3.8,77600.0,18100.0,547000.0,13500.0,48,8.55,22.8,0.874,1,0,0,1,29.1,129000.0,73.3
BNA002714,Slimani,Abdelkader,Particulier,Actif,Compte épargne,43,Sétif,Services,Crédit personnel,2.1,86100.0,31100.0,1157000.0,27400.0,48,6.43,39.0,0.718,1,0,0,0,26.7,156300.0,96.1
BNA002715,Slimani,Salim,Particulier,Actif,Compte courant,47,Blida,Industrie,Crédit d'investissement,9.0,126700.0,69300.0,1042000.0,32600.0,36,7.85,97.3,0.45,1,1,15,0,28.5,-48200.0,42.8
BNA002716,Chibani,Kamel,Particulier,Actif,Compte courant,29,Sétif,Transport,Crédit personnel,7.8,124300.0,32100.0,850000.0,12500.0,84,6.14,40.7,0.684,0,0,0,0,30.5,245600.0,122.4
BNA002717,Amrani,Walid,PME,Actif,Compte professionnel,64,Oran,Pharmacie,Crédit d'exploitation,3.9,624300.0,312200.0,3227000.0,97300.0,36,5.43,65.1,0.34,5,0,150,3,50.1,-141800.0,92.6
BNA002718,Guediri,Sofiane,Particulier,Actif,Compte épargne,49,Sétif,Industrie,Crédit d'investissement,4.9,103800.0,23300.0,854000.0,18300.0,60,10.38,7.9,0.553,1,0,0,0,22.0,129400.0,111.2
BNA002719,Belaid,Samir,Particulier,Actif,Compte courant,56,Oran,BTPH,Crédit immobilier,8.9,47800.0,22200.0,693000.0,10700.0,84,7.81,91.0,0.409,2,1,60,1,37.9,-38000.0,68.8
BNA002720,Gacem,Sofiane,Particulier,Actif,Compte professionnel,46,Blida,Services,Crédit d'investissement,9.6,125200.0,31400.0,1109000.0,27300.0,48,8.34,15.4,0.876,1,0,0,0,35.4,248700.0,96.2
BNA002721,Cherif,Ahmed,Particulier,Actif,Compte épargne,35,Alger,Agriculture,Crédit équipement,7.6,61600.0,22300.0,285000.0,7100.0,48,8.82,41.4,0.857,0,0,0,0,22.7,152800.0,67.8
BNA002722,Yahiaoui,Samir,Particulier,Actif,Compte courant,64,Blida,Transport,Crédit immobilier,2.7,112300.0,60200.0,1398000.0,24100.0,72,7.36,98.4,0.598,2,4,10,3,46.8,-63600.0,47.1
BNA002723,Mebarki,Walid,Particulier,Actif,Compte courant,63,Batna,Commerce,Crédit personnel,5.9,106900.0,85300.0,1043000.0,20600.0,60,6.84,100.0,0.751,3,1,0,3,60.5,63100.0,74.2
BNA002724,Mansouri,Youcef,Particulier,Actif,Compte courant,32,Constantine,Industrie,Crédit personnel,8.2,91800.0,59000.0,1197000.0,29000.0,48,7.53,60.9,0.217,2,1,45,2,63.3,-13900.0,51.9
BNA002725,Belkacem,Samir,Particulier,Actif,Compte courant,24,Blida,Industrie,Crédit d'investissement,19.8,121600.0,58600.0,809000.0,36300.0,24,7.16,78.1,0.675,2,0,60,2,52.4,-160000.0,53.6
BNA002726,Belaid,Tarek,Particulier,Actif,Compte épargne,36,Sétif,BTPH,Crédit d'exploitation,4.5,50900.0,32500.0,432000.0,36800.0,12,4.07,78.5,0.539,1,2,5,1,50.3,14200.0,54.8
BNA002727,Djelloul,Kamel,Professionnel,Actif,Compte courant,35,Blida,Agriculture,Crédit immobilier,6.1,188100.0,109800.0,1822000.0,33700.0,72,9.97,48.9,0.698,1,1,90,0,43.5,145900.0,35.1
BNA002728,Nouri,Hichem,PME,Actif,Compte professionnel,57,Djelfa,Services,Crédit équipement,3.0,1225500.0,464800.0,14836000.0,299500.0,60,7.81,17.0,0.625,0,0,0,0,33.8,5338400.0,133.2
BNA002729,Mansouri,Nabil,Particulier,Actif,Compte courant,43,Tlemcen,BTPH,Crédit immobilier,9.5,125200.0,77300.0,926000.0,18000.0,60,6.22,80.1,0.488,0,0,0,2,60.0,115300.0,41.6
BNA002730,Benyahia,Islam,Grande Entreprise,Actif,Compte entreprise,33,Alger,Transport,Crédit personnel,2.9,745300.0,105500.0,2268000.0,38500.0,72,6.81,25.6,0.605,1,0,0,1,17.7,266600.0,164.6
BNA002731,Benali,Karim,Particulier,Actif,Compte épargne,60,Djelfa,Industrie,Crédit d'investissement,5.9,156300.0,75700.0,1458000.0,43800.0,36,5.12,87.4,0.129,0,2,60,0,48.8,234500.0,70.4
BNA002732,Zerrouki,Imad,Particulier,Inactif,Compte entreprise,54,Tlemcen,Industrie,Crédit d'exploitation,6.3,61200.0,30800.0,926000.0,42500.0,24,9.34,69.1,0.237,1,1,30,2,35.1,32700.0,38.0
BNA002733,Mokhtar,Zakaria,Particulier,Actif,Compte courant,57,Constantine,Pharmacie,Crédit personnel,20.0,85000.0,51100.0,232000.0,4300.0,60,4.09,59.3,0.156,1,1,45,0,35.8,-79000.0,87.0
BNA002734,Khelifi,Zakaria,Particulier,Actif,Compte épargne,60,Alger,BTPH,Crédit d'investissement,3.9,55500.0,36800.0,784000.0,17400.0,48,3.23,74.6,0.379,5,1,150,3,29.7,-3500.0,90.7
BNA002735,Khelifi,Salim,Particulier,Actif,Compte entreprise,26,Tlemcen,Services,Crédit d'exploitation,17.3,67300.0,21100.0,261000.0,4800.0,60,3.76,76.0,0.205,1,1,5,2,44.7,6400.0,68.4
BNA002736,Meziane,Farid,Professionnel,Actif,Compte courant,64,Batna,Transport,Crédit personnel,4.6,203900.0,56100.0,1881000.0,46400.0,48,8.51,11.2,0.803,1,0,0,0,22.8,931500.0,157.4
BNA002737,Belkacem,Islam,Particulier,Actif,Compte courant,49,Batna,Transport,Crédit personnel,4.0,94400.0,36900.0,1394000.0,24600.0,72,8.2,6.0,0.966,1,0,0,0,20.8,151300.0,81.3
BNA002738,Zerrouki,Samir,Particulier,Actif,Compte courant,57,Djelfa,Pharmacie,Crédit d'investissement,4.4,108900.0,51700.0,720000.0,13600.0,60,5.07,57.5,0.368,0,0,90,1,59.4,-34100.0,69.1
BNA002739,Benali,Nassim,Particulier,Actif,Compte professionnel,50,Alger,Pharmacie,Crédit d'investissement,7.8,91100.0,58700.0,517000.0,7400.0,84,5.54,99.5,0.495,1,0,60,1,39.8,60900.0,98.4
BNA002740,Gacem,Tarek,PME,Actif,Compte épargne,64,Blida,BTPH,Crédit d'investissement,3.3,370500.0,95000.0,2311000.0,32900.0,84,5.22,78.2,0.504,3,0,120,3,49.1,228300.0,111.4
BNA002741,Belkacem,Salim,Particulier,Actif,Compte courant,42,Batna,Services,Crédit équipement,3.3,106700.0,42700.0,787000.0,15300.0,60,6.23,31.4,0.925,1,0,0,0,15.2,317700.0,130.5
BNA002742,Belaid,Hichem,Particulier,Actif,Compte professionnel,51,Constantine,Agriculture,Crédit immobilier,16.0,114800.0,61000.0,1069000.0,46400.0,24,4.06,66.0,0.327,2,5,30,6,59.7,-216700.0,55.7
BNA002743,Benyahia,Rachid,Particulier,Actif,Compte entreprise,30,Béjaïa,Santé,Crédit équipement,7.7,90300.0,42500.0,990000.0,22400.0,48,4.19,58.2,0.22,5,0,30,6,55.0,-65500.0,85.2
BNA002744,Saidi,Salim,Particulier,Actif,Compte entreprise,34,Tlemcen,Agriculture,Crédit équipement,12.7,91100.0,32800.0,825000.0,19100.0,48,5.35,81.8,0.314,4,2,60,0,56.9,-14600.0,40.4
BNA002745,Belaid,Riad,Particulier,Actif,Compte courant,59,Laghouat,BTPH,Crédit immobilier,7.0,112000.0,55900.0,1343000.0,39200.0,36,3.22,54.1,0.369,3,2,60,3,12.6,170300.0,58.7
BNA002746,Mokhtar,Hichem,Particulier,Actif,Compte épargne,44,Biskra,Industrie,Crédit personnel,5.4,135500.0,30900.0,632000.0,27600.0,24,4.42,23.7,0.821,0,0,0,0,34.3,127100.0,112.0
BNA002747,Brahimi,Amine,Professionnel,Actif,Compte courant,62,Oran,Services,Crédit immobilier,5.9,135800.0,89100.0,1249000.0,37500.0,36,5.14,87.2,0.466,2,0,90,3,21.3,8900.0,3.6
BNA002748,Belaid,Walid,Particulier,Actif,Compte courant,30,Djelfa,Services,Crédit équipement,20.0,66300.0,15700.0,566000.0,25100.0,24,6.08,2.0,0.787,1,0,0,0,19.0,74800.0,110.2
BNA002749,Larbi,Abdelkader,Grande Entreprise,Actif,Compte courant,61,Alger,Santé,Crédit personnel,7.7,1693800.0,1127700.0,8093000.0,262500.0,36,10.35,46.7,0.722,3,1,60,1,37.5,1021800.0,69.5
BNA002750,Saidi,Ahmed,Professionnel,Actif,Compte courant,23,Alger,Commerce,Crédit immobilier,11.4,191600.0,21700.0,3052000.0,71700.0,48,5.99,45.0,0.767,0,0,0,0,18.8,344700.0,66.6
BNA002751,Dahmani,Riad,PME,Actif,Compte courant,55,Djelfa,Commerce,Crédit d'exploitation,9.6,2139100.0,1253800.0,20126000.0,868100.0,24,3.34,64.3,0.379,4,1,90,3,38.8,-1091200.0,31.8
BNA002752,Boudiaf,Adel,Grande Entreprise,Actif,Compte épargne,50,Alger,Santé,Crédit immobilier,4.9,3344400.0,1273400.0,19582000.0,337700.0,72,7.4,86.7,0.492,1,3,30,0,39.7,-2045900.0,107.6
BNA002753,Benyahia,Riad,PME,Actif,Compte entreprise,32,Tlemcen,Agriculture,Crédit d'investissement,1.8,1103300.0,363500.0,3285000.0,106400.0,36,10.24,16.6,1.0,0,1,0,1,34.9,3502000.0,79.0
BNA002754,Chibani,Kamel,Particulier,Actif,Compte courant,41,Batna,BTPH,Crédit personnel,7.0,67200.0,37500.0,1061000.0,93500.0,12,10.5,66.5,0.409,6,0,150,1,62.3,-44900.0,42.1
BNA002755,Brahimi,Farid,Particulier,Actif,Compte entreprise,35,Djelfa,Santé,Crédit personnel,10.7,113100.0,40300.0,894000.0,27300.0,36,6.31,53.4,0.866,0,0,15,0,38.6,324100.0,69.9
BNA002756,Belkacem,Bilal,Particulier,Actif,Compte épargne,53,Sétif,Services,Crédit immobilier,5.6,35000.0,16600.0,298000.0,5200.0,72,7.75,77.3,0.389,2,1,120,1,40.0,-17400.0,56.0
BNA002757,Amrani,Imad,Particulier,Actif,Compte entreprise,62,Laghouat,Transport,Crédit immobilier,5.4,77400.0,19500.0,251000.0,4800.0,60,5.89,31.8,0.742,0,0,0,0,32.4,322000.0,111.0
BNA002758,Cherif,Mourad,Professionnel,Actif,Compte épargne,30,Constantine,BTPH,Crédit d'exploitation,15.7,140400.0,106400.0,1036000.0,25200.0,48,7.84,65.7,0.223,1,0,10,2,42.4,-337800.0,56.6
BNA002759,Gacem,Yacine,PME,Actif,Compte courant,42,Béjaïa,Pharmacie,Crédit d'exploitation,4.0,770400.0,180500.0,5856000.0,119800.0,60,8.39,26.0,0.774,2,0,0,0,19.5,2566200.0,86.3
BNA002760,Cherif,Zakaria,Professionnel,Actif,Compte courant,47,Oran,Agriculture,Crédit d'investissement,4.9,76100.0,50100.0,1453000.0,34600.0,48,6.76,81.3,0.228,0,1,90,1,27.8,19900.0,127.1
BNA002761,Mebarki,Youcef,Grande Entreprise,Actif,Compte professionnel,44,Oran,Pharmacie,Crédit équipement,2.2,1551300.0,806300.0,12610000.0,198100.0,72,4.13,25.6,0.926,1,0,0,0,26.7,6507500.0,139.1
BNA002762,Mebarki,Walid,Particulier,Actif,Compte courant,49,Tlemcen,Commerce,Crédit d'investissement,7.0,72300.0,31800.0,456000.0,10100.0,48,3.06,90.6,0.332,4,1,10,3,38.7,38100.0,34.1
BNA002763,Mokhtar,Adel,Particulier,Actif,Compte courant,23,Tlemcen,Transport,Crédit d'exploitation,5.0,61000.0,28000.0,255000.0,4600.0,60,3.3,100.0,0.86,4,1,30,1,17.1,-35900.0,83.1
BNA002764,Amrani,Aymen,Particulier,Actif,Compte épargne,29,Batna,BTPH,Crédit personnel,8.7,46200.0,23700.0,200000.0,4100.0,60,8.8,83.0,0.272,1,2,15,1,41.0,47100.0,33.4
BNA002765,Cherif,Islam,PME,Actif,Compte professionnel,49,Sétif,Industrie,Crédit immobilier,4.5,1248700.0,234500.0,7581000.0,188300.0,48,8.9,20.7,0.357,0,0,0,0,16.5,1467300.0,124.6
BNA002766,Slimani,Tarek,Particulier,Actif,Compte courant,26,Béjaïa,BTPH,Crédit d'exploitation,1.6,93800.0,23900.0,813000.0,13600.0,72,6.2,24.7,0.691,0,0,0,2,26.9,228100.0,121.1
BNA002767,Saidi,Youcef,Particulier,Actif,Compte courant,33,Laghouat,Commerce,Crédit d'investissement,16.1,126600.0,74400.0,910000.0,26700.0,36,3.58,86.0,0.293,2,0,30,1,30.9,-155600.0,98.0
BNA002768,Haddad,Nassim,Particulier,Actif,Compte courant,35,Béjaïa,Transport,Crédit d'exploitation,1.9,46900.0,32600.0,251000.0,5900.0,48,6.45,94.7,0.837,3,2,30,2,56.5,28700.0,68.8
BNA002769,Djelloul,Yacine,Particulier,Actif,Compte épargne,31,Alger,Pharmacie,Crédit d'exploitation,11.6,64100.0,45000.0,1120000.0,19300.0,72,7.46,80.8,0.542,2,0,30,1,41.6,7700.0,71.2
BNA002770,Slimani,Oussama,Particulier,Actif,Compte courant,65,Tlemcen,Transport,Crédit personnel,8.4,189800.0,106500.0,913000.0,16900.0,60,4.29,83.2,0.461,2,0,15,1,24.0,-104900.0,68.1
BNA002771,Khelifi,Yacine,PME,Actif,Compte épargne,56,Sétif,Agriculture,Crédit personnel,2.2,403500.0,168300.0,3352000.0,64400.0,60,5.73,73.3,0.056,1,0,120,3,25.3,-527600.0,37.8
BNA002772,Belkacem,Riad,Particulier,Actif,Compte épargne,39,Annaba,Santé,Crédit équipement,16.0,180300.0,122700.0,1125000.0,17900.0,72,4.64,56.0,0.677,1,1,180,2,22.9,64700.0,44.8
BNA002773,Djelloul,Samir,PME,Actif,Compte épargne,23,Blida,Services,Crédit d'investissement,12.8,1232200.0,673400.0,7619000.0,139500.0,72,9.56,72.4,0.024,1,0,30,6,30.4,-72100.0,72.0
BNA002774,Mansouri,Salim,Particulier,Actif,Compte entreprise,35,Constantine,Transport,Crédit immobilier,13.9,146600.0,61300.0,918000.0,15800.0,72,7.4,63.5,0.257,2,0,30,2,59.9,-15200.0,107.8
BNA002775,Benyahia,Zakaria,Particulier,Actif,Compte entreprise,38,Laghouat,Industrie,Crédit immobilier,9.9,157400.0,71600.0,750000.0,12200.0,84,9.27,68.8,0.136,3,1,15,2,32.9,-93100.0,98.2
BNA002776,Zerrouki,Anis,PME,Actif,Compte courant,50,Blida,Agriculture,Crédit d'investissement,1.0,376500.0,146400.0,5287000.0,105100.0,60,7.15,92.6,0.62,3,0,60,2,51.6,-469700.0,38.7
BNA002777,Benyahia,Islam,Particulier,Actif,Compte courant,44,Blida,Santé,Crédit d'investissement,8.8,90100.0,63100.0,619000.0,13000.0,60,9.49,64.6,0.095,1,2,0,1,21.3,-91400.0,56.2
BNA002778,Haddad,Bilal,PME,Actif,Compte courant,37,Batna,Services,Crédit équipement,5.2,301500.0,115700.0,1616000.0,31300.0,60,6.04,85.6,0.186,1,2,150,0,19.1,-322000.0,53.9
BNA002779,Khelifi,Amine,Particulier,Actif,Compte courant,55,Laghouat,Agriculture,Crédit immobilier,3.4,46500.0,28200.0,482000.0,6600.0,84,4.04,57.8,0.516,2,2,60,0,30.1,63400.0,76.5
BNA002780,Larbi,Islam,Particulier,Actif,Compte épargne,58,Oran,Pharmacie,Crédit équipement,12.2,79500.0,43000.0,934000.0,29100.0,36,7.63,87.9,0.224,2,3,90,1,34.1,181300.0,76.5
BNA002781,Dahmani,Imad,Particulier,Actif,Compte entreprise,46,Béjaïa,Pharmacie,Crédit immobilier,9.2,153400.0,110300.0,746000.0,12700.0,72,6.97,78.3,0.465,1,1,150,3,42.2,55500.0,45.4
BNA002782,Yahiaoui,Nabil,Grande Entreprise,Actif,Compte courant,65,Alger,Pharmacie,Crédit d'exploitation,0.2,2715300.0,1628400.0,7678000.0,126300.0,84,9.69,73.2,0.529,1,1,120,1,48.8,865200.0,33.3
BNA002783,Cherif,Zakaria,Professionnel,Actif,Compte épargne,40,Tlemcen,Transport,Crédit personnel,4.3,153100.0,119000.0,2270000.0,46600.0,60,8.48,64.5,0.286,4,1,5,2,28.0,113400.0,117.5
BNA002784,Larbi,Yacine,Particulier,Actif,Compte épargne,37,Sétif,Transport,Crédit immobilier,7.7,83100.0,15000.0,559000.0,9900.0,72,8.21,15.0,0.825,0,0,0,0,38.3,363600.0,151.7
BNA002785,Gacem,Amine,Particulier,Actif,Compte professionnel,32,Annaba,Industrie,Crédit équipement,8.1,102800.0,40000.0,1305000.0,24900.0,60,5.4,92.9,0.644,1,0,45,3,27.8,-86700.0,57.8
BNA002786,Mansouri,Ahmed,Particulier,Actif,Compte épargne,52,Béjaïa,Industrie,Crédit d'exploitation,4.2,47000.0,26800.0,461000.0,14000.0,36,5.9,50.5,0.405,2,1,30,0,64.0,-800.0,35.3
BNA002787,Khelifi,Islam,PME,Actif,Compte professionnel,24,Blida,Transport,Crédit d'exploitation,4.5,624500.0,150600.0,3417000.0,296200.0,12,7.35,46.1,0.466,0,1,0,0,21.5,-327600.0,51.4
BNA002788,Rahmani,Zakaria,Particulier,Actif,Compte courant,61,Oran,Transport,Crédit personnel,19.4,74000.0,44900.0,601000.0,19500.0,36,10.41,72.3,0.437,4,1,45,2,40.7,6800.0,37.4
BNA002789,Mebarki,Anis,Particulier,Actif,Compte courant,39,Tlemcen,Santé,Crédit immobilier,8.6,100400.0,54000.0,914000.0,16500.0,60,3.18,76.5,0.64,1,0,5,0,62.0,28300.0,54.9
BNA002790,Benali,Yacine,Particulier,Actif,Compte courant,48,Batna,Pharmacie,Crédit d'exploitation,11.6,129500.0,70300.0,293000.0,8600.0,36,3.44,64.1,0.174,2,1,30,4,16.3,163100.0,83.6
BNA002791,Benali,Ilyes,Particulier,Actif,Compte entreprise,38,Sétif,Commerce,Crédit d'exploitation,15.6,35000.0,15000.0,200000.0,4400.0,48,3.12,79.2,0.512,4,3,30,5,38.5,25400.0,51.3
BNA002792,Larbi,Yacine,Particulier,Actif,Compte courant,57,Sétif,BTPH,Crédit personnel,13.7,120200.0,15000.0,1425000.0,44700.0,36,8.04,32.0,0.754,1,0,0,0,22.1,36900.0,161.2
BNA002793,Mebarki,Bilal,Particulier,Actif,Compte courant,46,Batna,Commerce,Crédit personnel,5.3,59300.0,32100.0,200000.0,4000.0,60,7.9,76.4,0.0,2,0,10,1,37.7,-29900.0,40.9
BNA002794,Saidi,Yacine,Particulier,Suspendu,Compte épargne,30,Béjaïa,Services,Crédit équipement,1.1,111000.0,28400.0,970000.0,13200.0,84,3.78,20.1,0.692,0,0,0,0,20.3,320100.0,120.8
BNA002795,Rahmani,Sofiane,PME,Actif,Compte entreprise,62,Béjaïa,BTPH,Crédit équipement,5.4,496500.0,148800.0,1979000.0,40800.0,60,8.74,84.9,0.577,4,0,120,4,13.5,679000.0,75.8
BNA002796,Khelifi,Mourad,PME,Actif,Compte entreprise,37,Constantine,Commerce,Crédit d'investissement,11.3,1200200.0,398700.0,8749000.0,134400.0,84,7.54,78.0,0.66,0,1,90,1,42.8,-1034700.0,53.8
BNA002797,Mokhtar,Farid,Particulier,Actif,Compte entreprise,25,Béjaïa,Industrie,Crédit d'investissement,11.8,89100.0,30300.0,663000.0,12400.0,60,4.66,35.8,0.829,0,0,5,1,28.4,270200.0,172.0
BNA002798,Belkacem,Hichem,PME,Actif,Compte entreprise,43,Laghouat,Industrie,Crédit d'exploitation,2.3,1181700.0,554600.0,5780000.0,260400.0,24,7.62,62.0,0.365,2,1,0,1,30.2,-1187400.0,50.4
BNA002799,Guediri,Tarek,Particulier,Actif,Compte courant,63,Alger,Transport,Crédit immobilier,3.4,82200.0,37300.0,1254000.0,31800.0,48,9.97,59.5,0.69,2,1,15,3,57.8,-20900.0,78.7
BNA002800,Haddad,Yacine,Professionnel,Actif,Compte épargne,64,Laghouat,Pharmacie,Crédit d'exploitation,20.0,244600.0,125700.0,632000.0,19900.0,36,8.27,94.5,0.525,1,0,15,2,26.2,351300.0,75.0
BNA002801,Mansouri,Tarek,Particulier,Actif,Compte courant,30,Laghouat,Commerce,Crédit personnel,8.8,89700.0,28400.0,783000.0,19600.0,48,9.39,85.6,0.227,2,1,60,0,34.0,-12800.0,115.2
